,text,label
1393,"It saddens me to rate a movie with a lot of my favorite actors, locations and genres, i.e. Douglas, Sutherland, Washington, D.C. and political thriller, but 'The Sentinel' really hits a low. It's like they had a great idea up front, signed the right cast and had some great city shots and then took a holiday letting the remaining crew improvise the rest. And I wish I could blame it on yet another bland performance from Basinger (not only do I feel she's one of the worst actors in Hollywood, but I'm still steaming more than a decade later that she was the only one, and definitely the only bad actor in the film, to win an acting Oscar for 'L.A. Confidential.') But she wasn't the only problem. Sutherland, who I love as Jack Bauer on '24' once again playsJack. I miss his old 'A Time to Kill' or 'A Few Good Men' days. Douglas certainly took a hiatus from acting and phoned this one in. Plot: Someone, some Secret Service traitor, wants the President dead and Douglas is (haphazardly) being framed. Will someone believe him? Actually, no spoiler here: as quickly as they came up with that subplot half-way through, it's over before you know it. And why did someone(s) want the President dead? Is that to be revealed in the sequel? Too many plot holes, too many doors opened and never closed and too predictable 'The Sentinel' is. If you only see one movie a year, you may not know who the mole is, but anyone who's familiar with these types of movies or even just seen one 'Law & Order' episode you'll know in the first few frames. Was it terrible? Not really, the cinematography was good, and despite Sutherland playing Jack again, he's still got it.",0
1394,"This is a comedy of morals, so occasionally a gentle touch of bitterness occurs, but a lightness soften all sarcasm and irony flows till all of a sudden one moment will halt your heart and changes everything.<br /><br />This film, marvelously written and directed, is a gem that shines perfectly, with beautiful acting by all. Jean-Louis Trintignant is exquisite as usual, and Romy Schneider is a pearl, perfect and glowing, that is not to be missed. A truly wonderful film !!",1
1395,"If you still remember that summer when you had your first kiss, first boy/girlfriend, or first puppy love fling...this film is for you! OK so this movie would and will never win an Oscar BUT as a Dominican I loved it...there are some things in the movie that might just go right over your head if you are not part of the culture...the kids being raised by a grandma who's both mother and father, the youngest son being babied and bathed with a Cafe Bustelo tin (sooo Dominican!), Judy being harassed by the neighborhood men, going to church and lighting a prayer candle...the film's brilliance was in those small details. Granted, it was not a pull out all the works cinematic extravaganza but it wasn't meant to be NOR was it meant to be an educational tool for those wanting to learn about Latin culture ( tip: make new friends instead). More of a bitter-sweet, faux-cumentery, this film kept it real without taking itself too seriously. As in the tradition of ""Y Tu Mama Tambien"" this was simply one boy's coming of age tale. I recommend it (especialmente si eres Dominicano!) =o)",1
1396,"""Attack of the Killer Tomatoes"" consists mostly of rambling, poorly assembled footage in search of a movie. The plot makes no sense, and the various characters drop in and out of the picture with no explanation at all. Watching this silly spoof, you get the feeling than so many other comments have captured so accurately: that it's easy to make a cheap, low-quality film and then use the ""parody"" angle as an excuse for its cheapness and low quality (in one scene, female swimmers are terrified of tomatoes that are floating near them; how far can ""suspension of disbelief"" go - even in a parody?). The title song is great, though. (*1/2)",0
1397,"I doubt whoever wrote this screenplay has ever actually read Mansfield Park...or if they have it was not very well. None of the characters are what they should be: Fanny is lively and conscious of her mistreatment, while Sir Thomas, who treated her very well, seems to have accidentally fallen into Aunt Norris' personality. Additionally, a first person narrative by Fanny is highly inappropriate to both the story and her character. Fanny is not an entertaining heroine, and I would contend that she is not meant to be. Additionally, in the movie version, Fanny flirts shamelessly with Edmund from the very beginning, when they have been raised as brother and sister! Austen's Fanny would have shrank from flirtation of any sort, and the novel paints the Fanny/Edmund pairing as highly uncomfortable...as it should be. Unlike some other Jane Austen novels (P&P, Emma), Mansfield Park does not rest on the strength of its female protagonist. It is a very different sort of novel than the others; it is not meant to be a love story. I watched this movie because I have just now finished reading Mansfield Park, and I am absolutely horrified by what I see; Miss Austen is rolling in her grave.",0
1398,"The movie seemed a little slow at first. But it picked up speed and got right to the point. It showed exactly how the government and the scientist argued for humanity and the reasons of the ""gadget"". I enjoyed it. It is very close to reality as any movie about the Atomic Bombs that were to be dropped on Japan. I have recommended it to friends. I was particularly pleased with the acting ability of Dwight Schultz.",1
1399,"I have watched this episode more often than any other TFTC episode, it is that enjoyable. And it is quite scary, but all in good, ghoulish fun. A woman kills her 2nd husband but runs into a problem when an escaped maniac in a ragged Santa Claus outfit decides to pay her and her little girl a visit at that very moment. Mary Traynor, who I seem to remember from SNL or some other TV comedy skit show, is the evil wife, and Larry Drake plays the lunatic in the dingy Santa outfit. I had forgotten Santa was played by Drake over the years. His Santa is an unstoppable force and quite frightening at times. You can probably guess how Santa finally gets into the house. The episode is played for laughs, but it also can be pretty intense at times.",1
1400,"OK, ill be brief. This film wasn't just bad it was very very bad, with line4s like "" if you deal with the devil you expect to get sh*t on your shoes"" you know your in hideous film territory. After watching this film i wanted to kill myself and my entire family, it gave me such a vast feeling of self-loathing I wanted to do murder. don't watch this film. i will kill again. but when I do it will be terribly edited with a pathetic soundtrack and stock shot for hire action sequences and bad shirts.<br /><br />fortunately there is a flipside, its the first action film to feature a three door ford sierra.<br /><br />unfortunately it ends up trashed on its roof :(<br /><br />Ps: Worse than the Marksman",0
1401,"This film follows the life of a great guitar player, who wants to make it big but acts irresponsibly almost to the point of self destruction.<br /><br />I was expecting the usual Woody Allen witty dialogs, sarcasm and humour, but ""Sweet and Lowdown"" failed to provide any. The main character, Emmet Ray, is an egocentric, rude, irresponsible and hurtful man. He is so unlikeable, that I do not want to now about him, or care about him. I wonder why a film about him has to be made. The pacing of the story is slow, making the film a terrible bore. Even Sean Penn's great acting fails to revive the film to a watchable level.<br /><br />I like Woody Allen's films a lot, but ""Sweet and Lowdown"" is a major disappointment.",0
1402,Ned aKelly is such an important story to Australians but this movie is awful. It's an Australian story yet it seems like it was set in America. Also Ned was an Australian yet he has an Irish accent...it is the worst film I have seen in a long time,0
1403,"I was treated to a viewing of Cracker Bag last night before a preview screening of Disney's Holes. I don't know who decided to show it but I'm so very glad they did. Cracker Bag is an absolute gem, a snapshot of Australia in the early 80s as seen through a child's eye. The ""conversations"" between Eddie and her brother were hilarious and, as with the rest of the film, so true to life. Each shot brought a great sense of nostalgia as it reminded me of my own childhood (being the same age as the director probably helps a little) and the audio multiplied the feeling. I only hope I get to see Cracker Bag again some day.",1
1404,"In ""Checking Out"", Peter Falk plays an elderly New Yorker who summons his children home so that they can be with him before he plans to commit suicide. As the movie progresses, we get to see everyone's flaws and other problems. While some people may interpret this as a ""heartwarming"" movie, I mostly enjoyed it for Peter Falk's character not letting anything get him down, and even engaging in a little lewdness now and then.<br /><br />So, it might not be the best movie ever, but still worth seeing. I've long thought that Peter Falk has the perfect look to play this sort of role, what with his glass eye and all. Also starring Laura San Giacomo, David Paymer, Judge Reinhold and Shera Danese (Falk's real-life wife).",1
1405,"*Minor Spoiler* <br /><br />Inhabited isn't scary, but it is creepy. It is an interesting 'little' story with good acting and great special effects makeup.<br /><br />Basic plot: A little girl blames the strange things going on at her family's new house and accompanying playhouse on her faerie friends.<br /><br />The movie doesn't waste time getting moving, though the ending could have been more involved.<br /><br />I don't recommend this movie to those expecting/wanting hardcore horror, but I do recommend it to those who want a chiller and not necessarily a thriller.",1
1406,"Why was this film made? What were the creators of this thinking?!?! The first 8MM film at least had a plot that made sense and was potentially interesting. The first film was about the snuff film industry. This sequel is about... hold on... the porno industry!! Yes, as if the snuff film industry, an industry in which people are supposedly killed on film for entertainment, were at all in the same league with the adult film industry, an industry in which people film other people engaging in unstimulated sex acts and situations for eroticism. The idea alone should warn you about how poorly conceived the idea for this film alone is. It isn't helped by a lack of plot, character, acting, direction, script, logic, theme, or even sound design. This is a remarkably boring film that never once held my attention. Literally nothing works. Why would a mystery thriller film about the porno industry involving assassination and betrayal work anyway? I don't have much of an interest in adult films, but I certainly have watched them before. Why would somebody make a film about the evils of it and that they would make it in a sequel to a film about snuff movies? I don't even know if there is an industry involved in snuff film making, but I hope it doesn't. The idea of a snuff film alone is horrific and only people who are truly sick and bad would be a part of it. I don't think that the adult film industry revolves around murder and torture. I'm pretty sure that a lot of people make pornographic films for good intentions rather than to hurt and kill people. It is never okay to hurt another human being. The adult film industry isn't about hurting people. It's about creating films that are, to me, a diversion and a waste of time. What is this film trying to say? It doesn't work.",0
1407,"I didnt know what to expect . I only watched it on a rainy sunday afternoon on pay tv . Right from the start it drew me in . The music and settings and characters were excellent . I hadnt heard of any of the actors but they all were outstanding . A wonderful thriller .<br /><br />Now that ive read other comments on this movie referring to past versions and the book , i will be endeavouring to find out more on this great movie",1
1408,"I am not a movie maker but I know it is hard to tell a story and draw people into it in only seven short minutes. I think a good movie is one you don't want to end. Eric did a great job of developing the charater of the microbe and making him seem ""human"". Loved the music and the voice used for the microbe. I am looking forward to seeing what Eric has in store for us in future films. This is one movie I didn't want to see end. Great job.",1
1409,"Yet another Lo Wei production to completely waste the talents of a young Jackie Chan, To Kill With Intrigue is a strange mix of wuxia, melodrama, supernatural action, and plain old-school kung fu fighting that is pretty dull despite featuring several surreal WTF moments and lots of laughably bad dialogue.<br /><br />In an effort to protect his pregnant girlfriend Chin Chin from the Killer Bees, a gang of ruthless killers that are about to attack his home, Cao Lei (Jackie Chan) pretends to be a heartless cad, driving her away, and thus saving her from danger.<br /><br />During the attack, Cao's relatives are all killed, but he is left relatively unharmed by the gang, whose leader, a scar-faced woman, seems to have the hots for him. Cao then goes in search of Chin Chin, whose safety he has entrusted to his close friend Chu Chuk.<br /><br />During his quest to find his true love, Cao befriends the head of a courier company whose precious cargo has been stolen by the leader of the evil 'Bloody Rain' clan. Eventually, after being injured in a fight against members of the nasty clan (a fun scene with lots of silly weaponry), and then nursed back to health by the scar-faced Killer Bee (who shows her love by burning his face!), Cao ultimately learns that he is a lousy judge of character: his friend, Chu Chuk, is none other than the power hungry head honcho of the 'Bloody Rain' clan, who has plans to marry Chin Chin himself.<br /><br />Cue the drawn out climactic battle, with Cao getting kicked in the face repeatedly before eventually choking his traitorous ex-pal to death with a scarf.<br /><br />Even die hard Chan fans will find this one a chore to sit through, with only the final fight managing to showcase some of the star's amazing acrobatic abilities. Fans of general Asian weirdness might dig the spooky appearance of the Killer Bees at the beginning of the film (with one character inexplicably demanding back his severed hand!), or the moment when three men float through a window to attack our hero, but, for most, this film will have very limited appeal.",0
1410,"A group of models is seeking an apartment to live in, and are shown one by a local real estate agent. Unknown to the models and the agent, however, is that ""hell's threshold"" is in the apartment and when crossed, the demon ""Dethman"" is summoned to kill all those in his path. The story is told by Sam Bishop, a journalist who was accused of the murders.<br /><br />Although I am a champion of low budget, microbudget, and independent films, I cannot praise this movie. The creators take pride in their 24-hour shooting schedule and at least one actor boasts on the DVD of his acting prowess, but I cannot wrap my head around this. Why make a film in 24 hours if an extra one or two hours of editing would make all the difference? And why pride yourself on acting that is poor, nonsensical and results in the bad delivery of a handful of lines?<br /><br />Through much of the film, the models are being shown parts of an apartment by a real estate agent. The dialog is clearly ad-libbed because no scriptwriter could come up with such empty diction. The agent, also, clearly knows nothing about housing... she focuses on aspects of a home that no one could care about, incorrectly explains the heat source (didn't she see the radiator?) and says the vermin problem will be solved when they call ""the terminator"". Please, write a script -- some deviation is fine, but this was a mess.<br /><br />And why were the girls moving in models? Their careers had no point in the plot, and this seems like a forced situation. At one point, an actress breaks character and says something to the effect of ""dude, they're going to be (upset)"" which sounded more natural than any other line, though out of place because of the other bad dialog.<br /><br />The demon made no sense. I appreciated the attempt to explain how ""hell's threshold"" jumps to random places on Earth (including apartment fireplaces), but why not explain where the demon came from? His background involves a man whose love is killed by another man. How does this make you a demon? (Also, why did we need all these Victorian flashbacks with no dialog and glances across a field? It was overdone.)<br /><br />The dramatic pauses between lines was awful. The Sam Bishop character was by far the worst, with the interviewer not far behind. Does every question require a pause, a funny face and a response... followed by a pause, a funny face and a response? I was so frustrated. To me, the only point was to drag the time out... but I'd rather have thirty minutes of good delivery than an hour of horrible delivery (and then more time is wasted by rolling through the same credits twice).<br /><br />Who was the Sam Bishop character, anyway? Allegedly he ""saw"" all this and was accused of killing the girls, but yet at no point was he ever in the part of the tale with the girls. So how did he see them? And if he didn't, how did he know Dethman killed them? And if he didn't see Dethman, how does he know Dethman is the spirit of Apostoles? I was so lost... was there even an outline for a plot when this was written? <br /><br />The only part I found enjoyable in this movie was a scene with one of the models in the bathroom. Not that it was really important or anything, but it was the only break from boredom I was given. I wonder what director Felix Diaz was thinking. His music is very good (see the DVD behind the scenes for his impromptu playing), but I wonder about his movie making skills. Although, by far the best part of the DVD was the trailer for his ""Superhero Excelsior"" (the trailer alone was better than this entire waste of time).<br /><br />I am sorry I have to be so harsh. I'd like to think that this movie was a test of what can be done in 24 hours or maybe just an experiment for fun and the idea was never to make a quality film. But if ""Superhero Excelsior"" is any indication, Diaz can make quality... so why did he choose to avoid that here? Perhaps the world will never know.",0
1411,"Only children below the age of 12 should be allowed to see this film. The rest of us should take a book, MP3 player, or just take a nice nap to endure the experience of this event. This can be best summed up as a ""blown-up"" TV movie being distributed into theaters. Children will want to see this film, and they will like and be amused by the movie.",0
1412,"I'm a fan of low budget B-movies and campy horror flicks, but this was too much, even for me.<br /><br />If you can get past the weak plot, the cheesy effects and the uninspired acting, then the horrible writing will kill you, or you'll wish it would. The dialog was most likely written by high school stoners, who thought that saying ""sir, yes sir"" over and over again, made these guys sound more military.<br /><br />The characters were all the typical cardboard stereotypes: Gung-ho sarge, sorta gung-ho other guy with sensitive side, evil scientist with secret agenda (bald or course), bitchy brainy chick who would be hot if she tried too, dumb sexy chick with vital piece of information, idiot ""genius"" nerd, random other sorta military dudes who die soon enough, and spoiler character alert, crazy scientist who was in charge ""until something went horribly wrong"" Oh yeah, I almost forgot, there is a secret military (navy?) submarine, sitting on the ocean floor, 5 minutes from HQ (or so it seems), full of radioactive scorpions (ok?) and dead bodies. Your mission is vague and poorly defined.....<br /><br />If you watch this, don't say you weren't warned.",0
1413,"Dan Burgess is a nice guy. He happens to be a Christian. Dan can't get a date with a girl and thinks that all of his friends are having all of the fun. He is constantly being bothered by non-believers and being made fun of.<br /><br />Dan prays one night, and wishes he was never a believer in Jesus.<br /><br />His prayer is answered for one day. Things get hairy from there. An angel appears to Dan and explains his prayer is granted.<br /><br />So, all of the impact that Dan has had on starting a Christian club.<br /><br />He be-friends Scot Parks and making a difference, is erased for one day.<br /><br />Dan's eyes are opened. His life really did make a difference.",1
1414,"I saw the 10p.m. showing and I must say that this movie was nothing special. Although I did not leave the theater wanting my time back (as I don't actually pay for movies anymore) I didn't really find any redeeming qualities.<br /><br />There were a few lines and such that made me chuckle, but mostly the film seemed to consist of rampant fan service to the younger (in mind more than age as this film is rated R) male audience. The fan service seemed out of place and rather distracting as well. I know you all want to hear Samuel L. say his infamous line, but let's be honest, it's a whole lot of hype for very little pay off. The only truly horrible part of the film was the CG, which looked very digitized and did not mesh well with the live action on the screen.<br /><br />Now I am a reasonable man, I knew going into the theater that I wasn't going to be seeing ""Casablanka,"" and I am at least thankful that this film is an original (albiet inane) idea and not some re-make or franchise spin off. However to be honest, if you are not a part of the cult following you are probably better off spending your money elsewhere and seeing the film either in a second run theater in a few weeks or renting it in a few months.",0
1415,"Visually stunning? Most definitely. I have seen few films look this good in some time. Sky Captain and the World of Tomorrow uses striking cinematography, computer graphics, and creative futuristic designs to create a world that is historically familiar yet something quite fresh. The time period seems to be the 1930s or early 40s. The movie tells of recent attacks on New York City by mechanized armies stealing generators and the like for some inexplicable reason. Also, mysterious disappearances of relevant scientific minds coincide. Who can stop them and save the world? Alright, it doesn't take a leap of faith to know it is the Sky Captain himself with his wisecracking reporter girlfriend always hot for a lead, and in the wings his trusty, thoroughly competent sidekick. What Sky Captain has in atmosphere and graphics it lacks in storytelling and characterization. The plot for this film is ridiculous. That being said, the film is going for a serial-like feeling of film serials of yesteryear. They had pretty far out stories and bad acting - but none of them, and I mean none of them, had the budget and big names this film had. Two academy award winning performers and Jude Law could keep a film afloat, one would think, but Sky Captain sinks miserably. Despite its fantastic dark look, I found myself wishing the film would just end and I could get on with my life. I had little interest in a story that generated little interest. I didn't care at all for any of the glib portrayals. Paltrow was just awful. Jolie was a joke with a role with virtually no substance. Law cannot carry the one-liner tradition all too squarely on his limited shoulders. I mean, let's face it, he's not Will Smith, Mel Gibson, or even Wesley Snipes. The sad thing about Sky Captain, at least for me, was that it held so much promise yet delivered so little. I was bored ten minutes into the film - waiting for something to hook my interest - and it never came.",0
1416,"The Italian Job requires daylight hours and no experience is required. This is a great matinee and a good afternoon at the movies. The plot is good, but the actual playing out of the plot is very simple and requires no thought process. It's car chases, explosions and all for the simple purpose of defeating ""the bad guy"" played by Edward Norton. For Norton, it seems he is content to portray the exact same characters as in his previous films such as ""The Score"". Mark Wahlberg and Charlize Theron deserve better scripts. Warning: If you've seen the trailer, then you have seen the movie. If you're looking for entertainment at inexpensive prices then you need The Italian Job.",1
1417,"The gimmick, as it were, of this 1934 Paramount comedy is the six comedy performers, paired off into three man-and-woman teams, who all appear together. W. C. Fields and his frequent screen partner Alsion Skipworth appear in the second half of the film and shine in their roles as a small-town sheriff and innkeeper. Fields seems to have been given the latitude to inject plenty of his own one-of-a-kind brand of misanthropic, surreal comedy into his part, and it works wonderfully, especially where he is allowed to do his famous pool table routine, a digression that is totally welcome since it is hilarious.<br /><br />At first thought it might have seemed like a mismatch to conceive of a film to be carried by the subtle domestic comedy of Charlie Ruggles and Mary Boland next to the broad, jokey Vaudeville patter of the great husband-and-wife comedy team of George Burns and Gracie Allen, but here it works perfectly because of the parts George and Gracie are given in the script. They are there are freeloaders hitching a ride to California on Ruggles' and Boland's honeymoon trip and consistently find ways to annoy them at every step, including, brilliantly, while they are each holding on to the side of a cliff for dear life.<br /><br />Making Burns and Allen comic annoyances to two sympathetic characters turns out to be a perfect way to fit their far-out, larger-than-life comedy characters into a real world setting -- the comedy of people reacting to them in a believable way turns out to be as much as a gold-mine as Gracie's famous naive delivery itself.<br /><br />Charlie Ruggles deserves special mention for his performance as the fussy banker ""Pinky"" Whinney. He's marvelously subtle and underplayed, and draws laughs from lines that in another actor's hands might not even have been heard.<br /><br />The script is wonderfully witty all through, and most of the way it's a perfectly extended comedy of frustration in which our sympathies are with the poor Whinneys who can't get a moment alone, and the extra bonus is that what frustrates them is just more first-rate comedy material from Burns and Allen. <br /><br />For the pre-code watchers out there, there is some rather suggestive material in some of the most amusing scenes, as Whinney tries to get across to George just WHY he and his wife want to be alone for a while.<br /><br />There are a few signs of a rushed production here -- the occasional jump cut, one of the most obvious drop sets you will ever see in a movie (right up there with W. C. Field's own short ""The Golf Specialist""), and the knot in Field's tie is constantly changing in shape. These don't bother me, though, and they shouldn't bother anybody who is enjoying the film.<br /><br />""Six of a Kind"" is a real little-known gem and one of the funniest movies I've seen in a while. If you're thinking about whether to watch it, the answer should be yes.",1
1418,"Bad Movie! Bad! Go stand in a discount bin. Carrot Top should really stick to low lit comedy clubs. It's movies like this that make old Jerry Lewis films look like Shakespeare and John Agar like John Barrymore. Coutney Thorne-Smith (a fine talent)is absolutely wasted. Her purpose seems mainly to look pretty and oblivious. <br /><br />The only enjoyable things about the movie is seeing Raquel Welch doing an Alexis Carrington type role, and Estelle Harris as a harridan of a landlady. The only way I can imagine someone thinking it would be a good idea to make this (beyond sophomoric) film, is if the producers' fourth grade child was allowed to pick the script. Well, maybe his third grader. What this film really needs is to be rubbed in the noses of its creators.",0
1419,"From the first scene you are given clues as to what may be going on here. It becomes more and more obvious as the story rolls on. The acting is excellent throughout and these actors touch your soul. Even though I knew what was going to happen I was extremely puzzled by the motive. I'm still puzzled as to why Ben did what he did. We could see in his face ""second thoughts"", but the ultimate sacrifice seemed to go against his emotion and feelings. It was a very interesting and touching story but it left me confused. Maybe that was the point of the film. I did like the film and Wil Smith can wrack up another good film choice. This guy knows how to entertain an audience!",1
1420,"Here in Brazil is very rare to see a good Brazilian film, and Brant´s new film is exactly one of these jewel. There are some flaws in the film, of course, but they are very minimal. The directing and acting in this film are very good!<br /><br />Can´t wait to see another Brant´s new film!",1
1421,"Think a darker version of one of those kid shows such as ""Power Rangers"" and you have this film from 1990, ""Robot Jox"". A movie where you fight with giant robots, two men enter the arena and whoever comes out their country wins. The robots are huge and look like slightly better versions of the ones from said shows mainly because they are less colorful so while this movie is not good, it isn't all bad to watch. There are as I recall two robot fights in this one, one that ends badly and the final showdown. There is a plot twist part way through as a traitor is revealed, but in the end the plot is nothing that is going to stick with you for any amount of time after the picture is done. The fights themselves look like giant toys on the rampage, but still somewhat fun to watch. This movie would also spawn a couple of other films with similar plot devices such as the giant robots and the tournament. So it is worth checking out once, but probably not more than that.",0
1422,"I thought this movie was good, I loved the plot, I loved the shoot out scenes, except for a few, they were not needed and i also enjoyed Ma's character, she was a rider I liked that. I do have to say that in this gangster movie the actors were picked well because sometimes some actors just don't fit the role. However though i hate to say it, but I hated the ending, I felt as if it should have went in a different direction. Also it would have been better with a little more details, its based on a true story but there was so much of the facts left out but other than that it was good. If you enjoy movies on the past gangsters you'll enjoy this movie.",1
1423,"The Ten Steps has basically a reasonably good premise for a scary short but the execution is simply appalling. The dialogue is terrible and the acting is of the kind so regularly witnessed in Irish short films. Really really embarrassingly bad. The girl has to go down the 10 steps of the cellar to change the blown fuse. She telephones her father who is entertaining his boss at dinner. The mother, an ""actress"" with very questionable acting skills, answers the phone and in a loud scolding voice tells her not to be ringing as Dad is 'trying to impress his boss'. The actress playing the boss's wife very successfully emulates the mother's poor acting when she tells them that their house is haunted. The rest of the film consists of the father coaxing his daughter down the stairs on the telephone. The Ten Steps employs the stock techniques in camera movement, lighting and music that one would expect in a below average horror film. Poor.",0
1424,"A demon, from a tree, removes itself in the form of a human man to make love to a young fair maiden only for her to die. The demon's eyes freeze, two drops of blood fall onto a bed he had specially created for his object of desire. The bed consumes the blood and it's hunger remains..anything that comes in contact with the bed is consumed! This is explained to us by one of the bed's victims, a painter whose soul is trapped ""inside"" one of his last works, the artistic rendering of the his final resting place(..he was dying of consumption, coughing up blood, deciding to die on the death bed). You see the painter, who we are able to see as if he were trapped in a small room looking through his painting, unfortunately a spectator to the bed's meals. The bed has a dark sense of humor, and we see this through it's allowing the painter to live, even giving him jewelry and other possessions once owned by eaten victims. One victim's skull grows bright red flowers not far from the basement housing the bed. The film features three young women who come across the mansion which holds the basement containing the death bed. The painter(Dave Marsh)might just have a method to destroying the death bed but it will include a human sacrifice in order to resurrect the body of the one whose death caused it's hunger in the first place. Patrick Spence-Thomas provides the soft, depressing voice of the trapped painter, narrating the film, lamenting about his current situation, telling us about past victims, and often scolding the bed of it's predatory nature.<br /><br />A definitive, genuine cult film..I expect it's status to soar now that DEATH BED:THE BED THAT EATS has found it's way to an audience(..such as myself)who appreciates the bizarre and grotesque. The bed itself contains a liquid type of acid with an apple-cider hue where we see the objects and humans(..struggling for naught) consumed. Many might recognize a young William Russ(BOY MEETS WORLD, THE UNHOLY)in curls, seeking after his runaway sister, finding her in the basement, zombie-like and traumatized(..of course, Julie Ritter pretty much was this way the whole film, in a trance, barely uttering a word)with them both trapped. In one of the film's most demented scenes, Russ attempts to stab the bed only for his hands to get caught in it's grip, the flesh acidified with only skeletal bones remaining, the cartilage deteriorating. There's one lengthly attempted escape by a victim whose legs were caught in the bed, almost out of the basement when it's sheets snatched her back into it's belly where she belonged. The film feels almost completely surreal as if we were watching a macabre nightmare unfold. Director George Barry often features gags regarding the victims who find themselves in the most unfortunate position choosing the death bed as their place of refuge..the painter gives us a recollection of all the various people who were eaten. There's really nothing like this movie anywhere, it's definitely one of a kind.",1
1425,"This is the third Three Stooges short that the team ever made, and like a lot of their early ones, this is absolutely and totally hysterical! Now owning it on DVD as part of the Three Stooges Collection Vol. 1, whenever I feel like it, I watch this! <br /><br />In this short film, Moe, Larry, and Curly play these three doctors in a hospital who are trying to help out everyone, but boy, they end up making a mess out of everything!<br /><br />This short is another one of my all time favorite Three Stooges shorts, I also am a very huge fan of slapstick comedy, and the Three Stooges are the kings of slapstick! <br /><br />When I heard that it got nominated for the Academy Award for Best Short Film, I really became curious about this, when I heard that it had lost, I was very disappointed about it! <br /><br />This short is one of the Three Stooges funniest by far, I extremely recommend that you see this hysterical riot! <br /><br />10/10",1
1426,"well-made documentary about a sailing race, sanity and the loss of both.<br /><br />i remembered reading Sir Francis Chichester's account of his trip around the world when i was in high school as i watched this film. what an adventure that was. <br /><br />deep water tells an equally fascinating story. <br /><br />it takes a special person and an excellent sailor to manage a non-stop trip around the world...alone.<br /><br />this film does a great job of demonstrating that.<br /><br />i love to sail, and my brother races J-30s.<br /><br />but i could never accomplish such a feat.",1
1427,The best bond game made of all systems. It was made of the best bond movie of all time. If you don't have the game Goldeneye you should rent it and if you don't have the movie Goldeneye you should rent it also to better understand the game. The best bond game of all!!!,1
1428,"""Ghost of Dragstrip Hollow"" was one of the many '50s movies about hot-rodding teens encountering the supernatural. In this case, the teens can't pay the rent for their hangout and get evicted. With nowhere else to go, they decide on an apparently haunted house. As you may have guessed, once they arrive, some weird things start happening. And there's a twist at the end.<br /><br />There's nothing in this movie that you haven't seen in other movies, but it's nice entertainment nonetheless. My favorite character was the foul-mouthed parrot. Well, let me rephrase that: he didn't talk like a character in a Quentin Tarantino movie, but he said things that we don't expect out of a bird. The movie's pure hokum, but harmless.",0
1429,"You can't imagine how I looked forward to King of the Ants. As a massive Gordon fan, I awaited the European premiere with wicked anticipation.especially since I loved Dagon - Gordon's last achievement - so much. King of the Ants premiered here in my country and it was Gordon himself who came to present it. Unfortunately, I couldn't go and congratulate him for it afterwards. King of the Ants is his most uninspired and mediocre film to date. Really, the quality level never surpassed ordinary TV-thriller standards. The plot outline is terribly routine and with the exception of a few poor scenes, the typical Gordon-touch is never recognized. On top of that, the already weak script has more holes than a Swiss bowl of cheese! It involves a young wannabe-crook who's hired to commit a murder. So he does.and of course they're not paying him.and of course he falls in love with the victim's wife.and of course he avenges himself.. Only the sequences in which the guy descents in a spiral of madness are worth a mention and they're the only ones reminding you of the fact you're still watching a Stuart Gordon film. The acting performances are below average with McCenna as the heroic lowlife, George `Norm Peterson' Wendt as the chubby bastard and Kari Wuhrer as the good-hearted sex bomb. Extremely illogical things happen constantly and the dullness of the story becomes irritating very quickly, while the make-up effects aren't enough to even satisfy amateur-horror fans. I read a few other comments on King of the Ants, claiming it's Gordon's best since it finally is a thought-provoking and mature film.Well, if that's the case.I rather stay immature and give Re-Animator another viewing, thank you very much. Oh well, I guess every good director runs out of steam and inspiration eventually.too bad it also overcame Stuart Gordon.",0
1430,"Bog Creatures shows exactly what can happen when very enthusiastic people get together with a little cash, some knowledge of movie making, a mixed bag of aspiring actors, and a lot of determination, yet all without the necessary knowledge and skills to pull off anything more than a fairly poor looking After School Special (in a bad way, not a nostalgic good way). I mean this is so-so quality home movie / student film stuff if you want to pass it around to family and friends for free. Thankfully, I found it in a discount bin somewhere. Sure, there may be some sort of market out there for this kind of thing, but it is a market that seems to only exist by default because there are so many poor B movies out there. Even more so now in this day and age.<br /><br />The only people I would recommend this move to is aspiring guerrilla filmmakers. First, I would recommend that they watch the special feature MAKING OF thing included on the disc. See the film crews enthusiasm, their hard work, joy, and very high opinions of their own product. THEN watch the movie. Within a few frames you will hopefully understand what went wrong. Bored, I went through the whole thing and clearly the director and cinematographer tried, but just don't know enough about what they are doing. They knew enough to have fun, but in the long run, without necessary skills, this interprets to: They knew enough to be dangerous. This is like a bad Nickelodeon movie (as apposed to a more decent one I guess). A couple of the actors did ok, and the cool stoner looking dude with the tattoo (real or fake tattoo I know not) was probably the best and most natural and I hope he makes it. But their natural acting talent was what was coming through despite the bad movie, bad script, and so-so directing principles. If the director had spent more time helping these aspiring actors to develop their characters, studying successfully proven camera techniques and lighting principles to direct his crew better, and if the script had been actually worked on instead of written in a week or so (according to the very indulgent documentary) then maybe this could have been more of a film. Instead, it's a film that has a feeling of some potential, and has a few moments in it (due more to the genre than the film itself), but ends up showing nearly every frame, WHAT NOT TO DO. If you want to see what a decent low budget horror movie can really look like, watch Phantasm or even Laserblast. If you want a glorified home movie (no joke), get Bog Creatures.",0
